word1,word2,label
extirpating,antunes,0
cousteau's,bio's,1
ane,blain,1
tizzy,mismanages,0
oration,amputation,1
hypertension,commercially,0
swink,deserts,0
neenan,immerse,0
reid's,eades,1
interrelated,fated,1
wafers,fisk,0
cadet,gwinnett,1
mcgarry,merrie,1
rosie,wyser,0
biz,conry,0
ayer,dupe,0
terese,aires,1
cappiello,robelo,1
timorese,saez,1
amorosi,justino,0
acidification,westernization,1
nisei,resnais,1
terrien,metromedia,0
essay,kaye,1
sowle,warmus,0
smash,furash,1
gnagey,glanton,0
flinched,reread,0
delima,wishers,0
finck,moede,0
inserra,riese,0
sittner,pitner,1
chelyabinsk,bottcher,0
misidentification,stagnation,1
hydration,inhalation,1
inlaws,draws,1
recantation,diversification,1
basquez,miguez,1
janthina,albertina,1
taormina,nicolina,1
micucci,newcastle,0
janikowski,wachowski,1
taegu,hamptons,0
jagow,roggow,1
devany,carotenes,0
jent,speechify,0
pikula,afula,1
reclassification,designation,1
worry,bartolini,0
expected,respected,1
regulation,decentralization,1
stewed,denude,1
mccrory,lori,1
constipation,deviation,1
radavan,gillmore,0
ditmars,armbrust,0
detloff,rarest,0
brozowski,landowski,1
emelda,manuscripts,0
coplan,zuelke,0
somewheres,perset,0
bohl,pistole,1
hardheaded,greubel,0
composes,supposes,1
phenotypes,nellwyn,0
kriebel,isolationists,0
gohn,lohn,1
guerino,caterino,1
citations,detonations,1
malinowski,dabrowski,1
mora,tortora,1
thornsbury,refused,0
ramsey,haymore,0
gull,hold,0
weathersbee,nigrelli,0
antigay,millay,1
enrollee,alirio,0
tatyana,zuzana,1
consolation,tribulation,1
presler,nestler,1
polychrome,worldpass,0
debra,morganti,0
quantification,improvisation,1
ju,ramella,0
obfuscation,disorientation,1
mayotte,ignoble,0
bethune,karun,1
kazakhstan's,ban's,1
yarchoan,concepcion,1
kneale,macneal,1
doheny,kimba,0
yola,friedly,0
fricano,ambriano,1
indianola,mifflin,0
cassino,okeeffe,0
tovar,azhar,1
ulin,bobinski,0
doe's,stravinsky's,0
geraci,farace,1
adoptive,duchamp's,0
fees,deportees,1
ferretti,garcetti,1
alzado,meadors,0
dada,wilhelma,0
lafoe,facteau,1
nishiyama,sugiyama,1
tsar,cotnoir,1
trolleys,holly's,1
hiler,opsahl,0
mcfee,guerry,1
marbella,akella,1
erupts,upright,0
misdiagnoses,irwin,0
undetermined,diliberto,0
corbo,denuclearized,0
ashlin,yellowish,0
ardito,fedeccredito,1
buchert,dibartolomeo,0
deaconess,mcleod,0
cone's,berrylike,0
greeks,telephoniques,1
celluloid,redi,0
daggs,farce,0
femia,deere's,0
pronunciation,remuneration,1
marinello,mausoleum,0
gottschalk,dykman,0
werman,tearfully,0
entrusting,energize,0
acme,indicia,0
mclain,rein,1
sanskrit,lamberg,0
stockholm,likhachov,0
computerization,constellation,1
nest-egg,goffin,0
trigo,ellithorpe,0
manually,manfredo,0
mellie,suen,0
guertin,preen,1
automatic,pneumatic,1
hazelwood's,laible,0
shifting,murdering,0
sanctification,levitation,1
skirdall,nitschke,0
danielle,intel,1
mim,timme,1
unevenly,evenly,1
biscayne,dewayne,1
eliza,silverio,0
ter,sir,1
destabilization,titillation,1
fejes,sanda,0
gotcha,kalliel,0
manipulate,knittle,0
rrrot,functions,0
ancel,chapelle,1
delashmutt,regency,0
antidisestablishmentarianism,comptroller's,0
touchet,pett,1
commemoration,insinuation,1
loretta,tull,0
mazziotti,favorites,0
maschino,gaudino,1
faggart,ables,0
tray,calvey,1
dravis,dulong,0
whetstone,bridgman,0
moye,yoy,1
cremation,prognostication,1
childree,vee,1
recapitalization,pigmentation,1
deplored,cord,1
mcleary,adamcik,0
scissor,specifications,0
kolich,orn,0
vilify,cappel,0
pizana,lorenzana,1
kocsis,statutes,0
octillion,stinks,0
willingham,kampman,0
institution,counterrevolution,1
nikita,conchita,1
valenzano,prezzano,1
dawn,couvillon,1
minniti,lauth,0
telectron,mocking,0
rollet,fredette,1
jourdan,puddings,0
misstated,stated,1
weepy,tenths,0
berman,garrard,0
citation,cooperation,1
knuth,gluth,1
scored,disputes,0
mcbain,contain,1
schwertner,gershwin,0
aviation's,education's,1
xiao,scow,1
essay,monterrey,1
facts,attacks,1
goren,zoran,1
nell,cartel,1
gabriele,marcel,1
rebutting,celesta,0
parkison,leason,0
subpar,lahr,1
willets,fillets,1
contrarians,marion's,1
dismissed,estimation,0
gaitan,salon,1
bitchy,ratkowski,0
kurumizowa,bridge,0
hudec,upturns,0
estrin,congenital,0
brooms,deathbed,0
diffract,bracht,1
zavadil,creal,1
paolella,gabriella,1
costella,frisella,1
circulations,stations,1
stahly,roaming,0
zeneca,shaq,0
foreclose,lo's,1
illustration,colonization,1
skimmed,timex,0
keathley,lobsterman,0
xaviera,morjera,1
thrifts',overdrafts,0
beauties,leicht,0
eritrea,samaria,1
swem,jonathan's,0
carine,jeaney,1
charlotte's,proto-stirrup,0
yetnikoff,tantalus,0
desiderata,incompetently,0
zarrella,manzella,1
kawano,triano,1
glint,summonsed,0
verneta,mistretta,1
maniscalco,aquamarine,0
irell,owen's,0
fil,slandered,0
gaetano,soriano,1
delavega,b'nai,0
nerone,claran,1
brophy,vendettas,0
capshaw,contraception,0
walkouts,kennedy,0
murals,lucey,0
ballast,baz,0
ratification,consecration,1
kaminsky,lavelle,0
thetford,legore,0
represent,sent,1
surname,unaffiliate,0
macdill's,mils,1
ratieni,deconcini,1
corbu,pru,1
indubious,pordy,0
basa,maiorano,0
homegrown,steinhaus,0
marysville,camcorders,0
rutkowski,karwowski,1
rendered,engendered,1
adjustments,anonymously,0
linters,anthony's,0
haddon,gladden,1
retrain,preordain,1
turmel,sorg,0
bashir,budgeteer,1
broderson,mohamad,0
excitation,maturation,1
coolant,fossett's,0
stachura,hour,0
unsell,marvelle,1
prazak,bloomquist,0
cantrell,dovel,1
hurteau,row,1
reclined,reassigned,1
administrations',alterations,1
cuthbert,melnik,0
suchomel,crows,0
herscu,frueh,1
grosh,panache,1
skala,cecala,1
deatrick,venter,0
governors',minister's,0
donation,simulation,1
toote,flute,1
pussycats,vigilant,0
maralina,virina,1
poking,smoking,1
bandow,smacks,0
graduation,commutation,1
slurs,bullion,0
stavropoulos,oneness,0
bagful,jeweler's,0
undue,erber,0
routers,computers,1
tenncare's,entrail,0
bombay,torme,1
squeaks,kressin,0
garske,rectify,0
coline,genie,1
sassoon,cahoon,1
nett,rivette,1
resilience,veronica,0
new-jersey's,oreskovich,0
musing,snoozing,1
veigel,sterling,0
bakkers,funders,0
fears,mir's,1
gossman,brossman,1
thortec,subsidization,0
har,barillari's,0
beech,keach,1
insubordination,radicalization,1
loos,chartreuse,1
thee,potpourri,1
crocus,braithwaite,0
boudreau,enslow,1
reformation,allegation,1
fictitious,hitchhikes,0
oberry,baskets,0
fantastically,schaff,0
exhortations,simulations,1
condos,savikas,0
tragic,siderca,0
redisplay,burkhammer,0
toth,poth,1
petway,nicolau,0
valeriano,frano,1
sachs',zack's,1
hondurans,mcisaac,0
bucket,nantucket,1
sassoon,wotherspoon,1
great's,overrates,1
operations,reparations,1
sikhs,seix,1
inadmissible,ebbing,0
vivid,smolka,0
popper,rafale,0
vacillation,assassination,1
xio,objectives,0
distasteful,seiden,0
solie,perlman,0
transports,forts,1
trade,mcquaide,1
dickson,ritcey,0
lariccia,characterized,0
konicek,longitude,0
laguardia,bradycardia,1
spinello,modelo,1
cashion,headgear,0
exhilaration,nucleation,1
rembert,malarial,0
cave,bradys,0
forrester,fielder's,0
seem,rahim,1
humblest,liverworts,0
nuland,heirloom,0
span's,caen's,1
daredevils,oncogen,0
suzuki,dispatcher's,0
crickets,thickets,1
yoy,overcapacity,0
cyclicals,shipholding,0
shipton,gronberg,0
skateboarding,superfund,0
gizmos,swanner,0
quantification,imagination,1
leeds's,nonviolent,0
synchronization,examination,1
busey,biscotti,0
renovation,population,1
association,installation,1
oman,kwon,1
palpitation,disorganization,1
riopelle,stelly,1
elley,belly,1
yie,mallonee,1
discover,uncover,1
prahl,hadwin,0
voir,ceasar,1
janish,holmen,0
heeds,breed's,1
kelling,soyka,0
montini,mcweeney,1
marketmaker,consumer,0
dunton,saver,0
inflexibility,unbreakability,1
euchre,duecker,1
morro,purges,0
dhaharan,brewing,0
cheadle,stirrings,0
minchew,houseman,0
garn,chiles,0
amgen's,formylin,0
knoke,evoke,1
news,topolski,0
krinsky,rogozinski,1
shahar,valdemar,1
avana,tropicana,1
brzozowski,journalism's,0
harrigan,til,0
credithrift,riffed,1
kazda,partch,0
declaration,destination,1
shinsky,rogozinski,1
sarni,kaigler,0
gladfelter,gockley,0
conflagration,desperation,1
marcucci,allamuchy,1
andreoli,trimboli,1
monteleone,cirincione,1
topsy-turvy,rectify,0
demonization,accusation,1
flares,wares,1
nutrition,loftus,0
bobbitt's,aghast,0
parolees,sinise,1
christine's,burdine's,1
battalions,megadeal,0
kuban,timberman,0
hone,varone,1
spittle,brittle,1
mittelman,tow,0
aisle,squyres,0
gander,alexander,1
belies,agricola,0
fomento,eberlin,0
kara,cerra,1
noreen,peloquin,1
alodie,scorching,0
scherbarth,sensationalizes,0
uptain,ben's,0
cyrena,elvina,1
inhalable,muddleheaded,0
campoli,guacamole,1
case's,races,1
buerry,psyllium,0
insulation,orientation,1
stoneberg,loopers,0
o,gloe,1
chana,mccanna,1
denationalization,emanation,1
frain,grein,1
rail,recessing,0
stelly,petruccelli,1
civitello,ignoble,0
sizzlin,sugihara,0
determine,gherman,1
chitwood,carboniferous,0
mena,verbena,1
aisle,wyle,1
moch,walk,1
moch,strock,1
jude's,barile,0
disintegration,crustacean,1
eiland,psalm,0
razzano,gitano,1
longley,cahoon,0
ridged,lelia,0
souffle,bley,1
nonutility,plausibility,1
goens,zerbe,0
inauguration,palpitation,1
wail,gibboney,0
spiering,drugstore,0
fluoridation,desolation,1
mcquay,imlay,1
bowe,femsa,0
plane's,cabranes,1
cabiness,okinawa,0
cheektowaga,oregon's,0
ironton,taggert,0
hampton,hemric,0
holderman,hydrogenation,0
silicates,gavras's,0
humiliation,mummification,1
stabilization,domination,1
pratte,rat,1
gemina,opalina,1
rehak,metropolis,0
leverone,bernasconi,1
strut,lockdown,0
assemblymen,masked,0
brenneman,foner,0
tirane,devane,1
figura,pura,1
anticipation,demonization,1
songwriting,crivaro,0
reamy,arterburn,0
piraino,sereno,1
marketeer,beare,1
chiffon,bronn,1
royale,villareal,0
snookered,rookard,1
gluts,soong,0
satanist,bandwidth,0
coggins,q.s,0
mcbay,nihei,1
resurrection,objection,1
lebow's,foreclose,1
dike,huyck,1
ristorante,peroni,0
nephrosis,unpromising,0
institution's,prosecution's,1
observer,birdwatching,0
freshens,rincon,0
colla,winola,1
lent,stent,1
clare,astaire,1
gating,negating,1
lubrano,celentano,1
carnivore,ermina,0
junejo,hipsher,0
keown,heiress,0
gehres,ayer's,1
raids,griesemer,0
steers,jackhammers,0
condemnation,deregulation,1
twin,yin,1
parlette,urbana,0
evoked,evoked,1
acclimation,classification,1
rehabilitations,orchestrations,1
ooohs,u.'s,1
mehr,zehr,1
duking,lanzillo,0
melvie,ridgley,0
kraus,frear,0
urologist,musicologist,1
remediation,cultivation,1
spath,hribar,0
grein,hayne,1
liberalization,vaporization,1
accost,crossed,1
maslowski,drozdowski,1
woks,flocks,1
panted,ta,0
resignees,telescience,0
viet,baskette,1
nute,fluet,1
wereldhave,kyzar,0
delegates',sedates,1
reoccur,minding,0
considerations,mutations,1
electroshock,best,0
swells,bells',1
bickford,defelice,0
murmurs,iakovos,0
melor,lohr,1
kish,fisch,1
masterbation,extrapolation,1
yemeni,jeaney,1
pirelli,gunman's,0
promenade,aid,1
groom,gloom,1
vanfleet,thweatt,1
ulee's,kees,1
o'shea,mcgarvey,1
depascale,lolly,1
faddis,northolt,0
yoshihara,asmara,1
chiarenza,credenza,1
shew,hu,1
todhunter,stolberg,0
chenette,brissette,1
delegation,generation,1
schreibman,vegesna,0
filomena,mascarena,1
unfav,grave,1
grenades,evades,1
calcified,fuhrer,0
giacone,martone,1
implode,unbowed,1
lapinski,jasinski,1
lazard,card,1
gatien,asiel,0
keepers,hundertmark,0
vee,mcfee,1
marinvest,funniness,0
dubeau,towe,1
talley,bygone,0
informations,gimmickry,0
pokazukha,jean,0
schmalz,wall's,1
kimche,bolar,0
grave,mitsuba,0
reading,conceding,1
choinski,beaufort,0
yet,burnett,1
pogs,prague's,1
berney,kearny,1
misinformation,documentation,1
majoros,disney's,0
decoration,aberration,1
emert,cephalon,0
labored,suntory,0
muth,harvesters,0
infiltration,fixation,1
treat,leet,1
landlord's,fingered,0
kenyans,oppressions,0
ungaro,mortellaro,1
desma,garver,0
shipyard,coating,0
hoggatt,dropper,0
leadbetter,ornelas,0
bouquets,clays,1
ostentation,compilation,1
mohr,lore,1
spie,wee,1
posch,hosch,1
ferns,digges,0
cluck,reinstate,0
build,refilled,1
prewett,maglione,0
ahwahnee,viviani,1
furst,marse,0
maw,foresaw,1
eyes,geis,1
clone,overgrown,1
macy,arlt,0
transmissions,physician's,1
cheesman,wesemann,1
accel,carrasquel,1
mangham,boyde,0
so,gareau,1
timbuktu,pu,1
turbot,groleau,1
anatoly,grigoli,1
prairie,supper,0
bargar,goyer,0
steeper,neeper,1
kocher,espinola,0
dereliction,prediction,1
garrido,draffen,0
whoa,thiebaud,1
knocked,stocked,1
eradication,transplantation,1
malsom,crownlike,0
sazama,kageyama,1
frater,gator,1
liebeler,feith's,0
berke,benzene,0
steadiness,valeda,0
transform,hank,0
voltz,adjusters,0
forelimbs,beginning,0
prochnow,newgate,0
gwin,itkin,1
momma,lama,1
greis,meis,1
duan,gain,1
probity,rained,0
rilla,petrilla,1
schedulers,militantly,0
elle,michele,1
alima,teska,0
celebration,disembarkation,1
huffy's,menifee,0
snyder,gryder,1
blessington,superdelegate,0
interjection,overprotection,1
frankfurter,cardwell,0
strategical,molotov,0
stiehl,ciel,1
husman,tougaloo,0
horn,bjoern,1
sgroi,kroy,1
quesnell,sail,1
douthitt,gimpel,0
psyllium,hiaa,0
styles,skyles,1
venality,criminality,1
pough,terral,0
lakotas,gigging,0
deportation,perturbation,1
eickholt,falwell's,0
door's,nonesuch,0
greeley,jamerson's,0
maloof,rufe,1
harshbarger,weevil,0
octel,arvel,1
langseth,mundo,0
oxalates,torgeson,0
concluding,lucrative,0
guillet,met,1
interconnected,mattheis,0
procured,insured,1
gladd,cousens,0
coovick,square,0
thiel,unreal,1
dull,kull,1
recital,brezina,0
bovik,nortek,0
plair,kreher,1
vento,ruhollah,0
aliano,medrano,1
coate,sola,0
liu,peugh,1
restage,enriching,0
telexes,wurtzel,0
financiera,teixeira,1
dodi's,uneven,0
sous,shareholder,0
crenwelge,stufflebean,0
superdome,thome,1
figge,big,1
soluble,riverdale,0
haggstrom,yvonne,0
legion,popken,0
pickwick,detracts,0
serota,proto,1
extrudes,kasriel,0
streff,pussycat,0
tassi,dominates,0
piercy,kinnaird,0
journalism,garters,0
ameline,arduini,1
divide,wyden,1
iffy,yoest,0
mayland,molson,0
kwangju,anew,1
let's,burnett's,1
misdiagnose,suppose,1
logarithmic,gatz,0
place,branillo,0
physics',melander,0
inhalation,amputation,1
duquesne's,viewing,0
semenza,lukes,0
ethicists,lersch,0
doodle,noodle,1
hernon,murnan,1
renounced,camille,0
desalinization,domestication,1
kimball,kimble,1
departed,payout,0
romanone,hoehn,1
q.,cue,1
follow,radovan,0
convocation,integration,1
sweat,verrette,1
forry,sartori,1
palladino,altoid,0
upholstered,syndications,0
cestaro,notaro,1
outlived,matherly,0
damiani,cinquemani,1
humiliation,magnification,1
consentino,justino,1
behead,red,1
res,rescissions,0
arouse,stouder,0
litman,nalbandian,0
allstate's,earmarking,0
grelle,zumel,1
peinado,guardado,1
kallenberger,doscher,0
annette,debt,1
vong,hong,1
michalowski,gutkowski,1
theme,extreme,1
madelene,igene,1
tamil,beseeched,0
programmable,equitable,0
santerre,heir,1
whitted,herbariums,0
woolwine,wessex,0
walked,chalked,1
prunella,pascarella,1
devine,strine,1
mccourt,support,1
thierry,khe,1
merida,compressing,0
elio,roane,0
broz,orben,0
vette,majette,1
bua,loffredo,0
sarti,caudal,0
livor,bensenyore,1
broc,iraq,1
bernadine,keene,1
proposal's,greenness,0
ewan,orchestral,0
sandoz's,sohl,0
anticipations,expirations,1
mcfate,alters,0
sheen,charlene,1
eight's,misstates,1
unaffected,hopeless,0
wrangler,algeo,0
qana,mazzorana,1
huto,vantassell,0
impose,o.s',1
sediments,hausfeld,0
desecrations,radiation's,1
beaufrere,o'hare,1
claremont,lemaire,0
erratic,trew,0
wrangles,kasza,0
specter,director,1
codes,hodes,1
inside,beside,1
speare,borras,0
overambitious,hallett,0
dolin,broy,0
verhofstadt,battery,0
darpa,battlefield,0
delage,gentles,0
heroux,wenzhou,1
smooths,zambito,0
toobin,ruben,1
impastato,demolishing,0
victimization,ordination,1
lorino,orsino,1
grips,whips,1
crochet,fay,1
yamane,frediani,1
thien,moquin,1
el-greco,blakeney,0
reservation,modulation,1
schwabe,hohensee,0
critelli,celli,1
avilez,huffy's,0
callahan,pehl,0
conserve,casillo,0
petermann,suited,0
feedstocks,whigham,0
buthelezi,pugliese,1
lanning,preplanning,1
bespeak,seek,1
sosinski,roginski,1
proliferation,extrication,1
monikers,circumstances,0
personably,emad,0
question-mark,cousin,0
geotek,brooke's,0
gibbins,yuk,0
federated's,deel,0
udelle,burdell,1
consecrations,humiliations,1
ordered,edley,0
qua,nah,1
magpies,krider,0
rostov,scovill,0
reta,ceta,1
saker,blinder,0
arpa,blisters,0
congregations,stipulations,1
morillo,impressively,0
ruelle,let's,0
qatar,kadar,1
coppage,hinkelman,0
be,kyi,1
cosima,sietsema,1
ship's,tips,1
torment,wizards,0
callable,lawry,0
impinges,bead,0
abler,reptilians,0
kleis,cries,1
weicht,geissinger,0
rud,budd,1
peak,technique,1
paws,becherer,0
interviewees,javanese,1
lyonnais,sergei,1
stabilization,triangulation,1
insides,asides,1
draperies,craigie,0
vedette,idette,1
gahn,zahn,1
jurek,kocourek,1
raney,slaney,1
meecham,decaf,0
helane,restrain,1
cleans,wolverine's,1
heizer,kaiser,1
races,attentive,0
oration,differentiation,1
burkeen,leen,1
imagines,views,0
diversifications,cancellations,1
trotter,notter,1
ilalis's,crilly,0
mechler,meckler,1
ames,proclaims,1
exacerbations,wilms,0
chase's,misremembered,0
ianthina,jobina,1
parness,payouts,0
demodulation,federation,1
surrette,forgette,1
reeducate,roseline,0
chipita,tita,1
slates,eight's,1
mann,rann,1
identifications,identifications,1
history,liberalization,0
rwandan,hoboken,0
chriboniko,delmonico,1
connotation,conservation,1
sansui,fonda,0
trella,talisman,0
babel,drabble,1
suzette,dohmen,0
mans,scenario,0
sobon,mouzon,1
spokeswoman,supervoting,0
grossfeld,bovenzi,0
duet,myette,1
kuehn,cahoon,1
desecration,capitulation,1
tonini,tomasine,1
picking,croatians,0
weightman,whiteman,1
thien,geraldine,1
heightened,unenlightened,1
schifano,sudano,1
vroman,american,0
delray,chevrolet,1
extrude,conclude,1
shaak,hoc,1
leval,bushes,0
renegotiations,incorporation's,1
steckman,renege,0
